,id,deviceId,action,createdLogAt,createdLogBy,changedFields,status,name,deviceType,gatewayId,platform,version,areaId,location,macAddress,nodeId,stateUpdateDuration,online,settings,data,lastUsedEnergy,usedEnergy,relayId,expiredDIM,expiredRelaySt,amqpModifiedAt
1624,403646,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:45:16,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.139984"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:45:16
1625,403647,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:45:27,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.099976"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:45:27
1626,403648,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:37,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:32
1627,403649,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:37,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:32
1628,403650,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:37,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:37
1629,403651,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:38
1630,403652,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 04:45:39,,"[""online""]",active,RELAY_21000,RELAY,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b0016866afa,21000,10,0,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":0}",0,,,,2019-11-20 01:35:13,2019-11-19 04:45:39
1631,403653,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 04:45:41,,"[""online""]",active,RELAY_21000,RELAY,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b0016866afa,21000,10,1,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":[true,true,false,false]}",0,,,,2019-11-20 01:35:13,2019-11-19 04:45:41
1632,403654,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:45:41,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":16}",0,,,,,2019-11-19 04:45:41
1633,403655,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:45:41,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":63}",0,,,,,2019-11-19 04:45:41
1634,403656,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:43,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:43
1635,403657,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:44,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:44
1636,403658,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:46:01,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":93}",0,,,,,2019-11-19 04:46:01
1637,403659,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:46:02,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":23}",0,,,,,2019-11-19 04:46:02
1638,403660,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:06,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.339996"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:06
1639,403661,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:46:14,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":96}",0,,,,,2019-11-19 04:46:14
1640,403662,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:21,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.299988"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:21
1641,403663,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:46:23,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":423}",0,,,,,2019-11-19 04:46:23
1642,403664,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:46:24,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":26}",0,,,,,2019-11-19 04:46:24
1643,403665,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:28,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.269989"",""temperature"":""30.908997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:28
1644,403666,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:46:33,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":429}",0,,,,,2019-11-19 04:46:33
1645,403667,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:46:34,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":99}",0,,,,,2019-11-19 04:46:34
1646,403668,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:39,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.229980"",""temperature"":""30.908997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:39
1647,403669,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-19 04:46:53,,"[""online"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_002,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001684fd28,20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":160,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[76,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""44.000000"",""temperature"":""27.000000""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:53
1648,403670,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:46:57,,"[""online""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 04:45:33,,2019-11-19 04:46:57
1649,403671,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:46:58,,"[""online""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:46:58
1650,403672,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:47:03,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:46:58
1651,403673,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:47:03,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:46:58
1652,403674,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:47:03,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[102,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:03
1653,403675,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:47:04,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[102,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:04
1654,403676,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:47:08,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":146}",0,,,,,2019-11-19 04:47:08
1655,403677,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:47:17,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":151}",0,,,,,2019-11-19 04:47:17
1656,403678,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:47:17,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":36}",0,,,,,2019-11-19 04:47:17
1657,403679,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:47:26,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":148}",0,,,,,2019-11-19 04:47:26
1658,403680,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:47:27,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":32}",0,,,,,2019-11-19 04:47:27
1659,403681,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:47:27,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":423}",0,,,,,2019-11-19 04:47:27
1660,403682,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:47:29,,"[""online""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:29
1661,403683,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:47:29,,"[""online""]",active,LIGHT_20000,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ab47a,20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[102,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:29
1662,403684,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:47:29,,"[""online""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:29
1663,403685,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:47:30,,"[""online""]",active,LIGHT_20001,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b00168ac785,20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[102,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:46:53,,2019-11-19 04:47:30
1664,403686,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:47:57,,"[""online""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,0,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":0,""script"":0,""sensors"":0}",0,,,2019-11-20 03:31:44,,2019-11-19 04:47:57
1665,403687,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-19 04:48:08,,"[""online"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_002,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001684fd28,20001,10,0,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":160,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":0,""script"":0,""sensors"":0}",0,,,2019-11-20 03:31:44,,2019-11-19 04:48:08
1666,403688,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 04:48:21,,"[""online""]",active,LIGHT_20002,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b001c734b9a,20002,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 02:33:00,,2019-11-19 04:48:21
1667,403689,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 04:48:24,,"[""online""]",active,LIGHT_20002,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b001c734b9a,20002,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[99,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 04:48:24
1668,403690,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:48:32,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":421}",0,,,,,2019-11-19 04:48:32
