"id","device_id","action","created_log_at","created_log_by","changed_fields","status","name","device_type","gateway_id","platform","version","area_id","location","mac_address","node_id","state_update_duration","online","settings","data","last_used_energy","used_energy","relay_id","expired_dim","expired_relay_state","amqp_modified_at"
403620,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:43:12,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":23}",0,,,,,2019-11-19 04:43:12
403621,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:43:12,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":96}",0,,,,,2019-11-19 04:43:12
403622,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:43:14,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:43:03,,2019-11-19 04:43:14
403623,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:43:15,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:43:03,,2019-11-19 04:43:15
403624,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:43:21,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":22}",0,,,,,2019-11-19 04:43:21
403625,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:43:22,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":9}",0,,,,,2019-11-19 04:43:22
403626,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:43:23,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.879974"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:43:23
403627,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:43:23,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,10,1,{},"{""error"":0,""photo"":230}",0,,,,,2019-11-19 04:43:23
403628,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:43:32,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":6}",0,,,,,2019-11-19 04:43:32
403629,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:43:34,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.939972"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:43:34
403630,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:43:43,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,10,1,{},"{""error"":0,""photo"":228}",0,,,,,2019-11-19 04:43:43
403631,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:43:44,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":9}",0,,,,,2019-11-19 04:43:44
403632,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:43:46,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.009979"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:43:46
403633,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:43:54,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":6}",0,,,,,2019-11-19 04:43:54
403634,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:44:15,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":19}",0,,,,,2019-11-19 04:44:15
403635,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:44:19,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.199982"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:44:19
403636,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 04:44:33,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 04:44:28
403637,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 04:44:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[99,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 04:44:38
403638,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:44:42,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.199982"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:44:42
403639,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:44:47,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":35}",0,,,,,2019-11-19 04:44:47
403640,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:44:47,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":13}",0,,,,,2019-11-19 04:44:47
403641,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:44:48,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,10,1,{},"{""error"":0,""photo"":421}",0,,,,,2019-11-19 04:44:48
403642,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:44:53,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.239990"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:44:53
403643,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:00,,"[""online""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 04:43:03,,2019-11-19 04:45:00
403644,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:01,,"[""online""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:43:03,,2019-11-19 04:45:01
403645,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:45:05,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.169983"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:45:05
403646,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:45:16,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.139984"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:45:16
403647,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:45:27,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.099976"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:45:27
403648,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:37,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:32
403649,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:37,usr_00000000-0000-0000-0000-000000000000,"[""expiredDIM""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[0,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:32
403650,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:37,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:37
403651,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":100,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:38
403652,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 04:45:39,,"[""online""]",active,RELAY_21000,RELAY,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b0016866afa",21000,10,0,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":0}",0,,,,2019-11-20 01:35:13,2019-11-19 04:45:39
403653,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 04:45:41,,"[""online""]",active,RELAY_21000,RELAY,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b0016866afa",21000,10,1,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":[true,true,false,false]}",0,,,,2019-11-20 01:35:13,2019-11-19 04:45:41
403654,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:45:41,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":16}",0,,,,,2019-11-19 04:45:41
403655,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:45:41,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":63}",0,,,,,2019-11-19 04:45:41
403656,prd_42d4427b-8932-4632-b030-2adf57b7d916,updated,2019-11-19 04:45:43,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20000,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ab47a",20000,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:43
403657,prd_07953215-259e-4790-9560-13cf5898d112,updated,2019-11-19 04:45:44,,"[""data.error"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b00168ac785",20001,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[51,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 04:45:33,,2019-11-19 04:45:44
403658,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:46:01,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":93}",0,,,,,2019-11-19 04:46:01
403659,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:46:02,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":23}",0,,,,,2019-11-19 04:46:02
403660,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:06,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.339996"",""temperature"":""30.929993""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:06
403661,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 04:46:14,,"[""data.photo""]",active,PHOTO_200,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ac7d5",200,10,1,{},"{""error"":0,""photo"":96}",0,,,,,2019-11-19 04:46:14
403662,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 04:46:21,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[100,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.299988"",""temperature"":""30.918991""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 04:46:21
403663,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 04:46:23,,"[""data.photo""]",active,PHOTO_202,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b001684eed2",202,10,1,{},"{""error"":0,""photo"":423}",0,,,,,2019-11-19 04:46:23
403664,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 04:46:24,,"[""data.photo""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,1,{},"{""error"":0,""photo"":26}",0,,,,,2019-11-19 04:46:24
